video_name,source_video,platform,license,link,link_type,drive_link,note
neutral_050.mp4,IMG_8362.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1YJVhlBFp2ieF8LRJiLi-sv6tSEX4onXd/view,kopia_drive,https://drive.google.com/file/d/1YJVhlBFp2ieF8LRJiLi-sv6tSEX4onXd/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_051.mp4,IMG_8363.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Ule4zKO5Yry-MwMn7y5-ObSqKAHIJfZB/view,kopia_drive,https://drive.google.com/file/d/1Ule4zKO5Yry-MwMn7y5-ObSqKAHIJfZB/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_052.mp4,IMG_8364.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1bZynJec-b3nZ3JeKpcKpYT6Ed6JkkBv5/view,kopia_drive,https://drive.google.com/file/d/1bZynJec-b3nZ3JeKpcKpYT6Ed6JkkBv5/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_053.mp4,IMG_8365.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1GnYbR7wgUIlj7CfKAFFb4eI0bDzN5CTZ/view,kopia_drive,https://drive.google.com/file/d/1GnYbR7wgUIlj7CfKAFFb4eI0bDzN5CTZ/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_054.mp4,IMG_8366.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1mEKZI6CO-_103LIiHk4aWwGbdpYcq0ef/view,kopia_drive,https://drive.google.com/file/d/1mEKZI6CO-_103LIiHk4aWwGbdpYcq0ef/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_055.mp4,IMG_8367.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1H3gvGtCpr-LnGj14x-y5LgKF5bH2PCvk/view,kopia_drive,https://drive.google.com/file/d/1H3gvGtCpr-LnGj14x-y5LgKF5bH2PCvk/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_056.mp4,IMG_8368.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/11hy5D8XgwAdCV6qWvlUxsB4iDJ3_s6oR/view,kopia_drive,https://drive.google.com/file/d/11hy5D8XgwAdCV6qWvlUxsB4iDJ3_s6oR/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_057.mp4,IMG_8369.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1XBPnz_NDUKp8_RKsiuTDJtbYlL7QN0aQ/view,kopia_drive,https://drive.google.com/file/d/1XBPnz_NDUKp8_RKsiuTDJtbYlL7QN0aQ/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_058.mp4,IMG_8370.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1L3D9gewEtPMFcPxdBhg3i5Z7MVFa_jTM/view,kopia_drive,https://drive.google.com/file/d/1L3D9gewEtPMFcPxdBhg3i5Z7MVFa_jTM/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_059.mp4,IMG_8371.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1zVC230lFHoEFHCz1Z8vAF9Nq--NhZOFA/view,kopia_drive,https://drive.google.com/file/d/1zVC230lFHoEFHCz1Z8vAF9Nq--NhZOFA/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_060.mp4,IMG_8372.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Db3M9jHXPSZMNrCydptbduQh9Z2-2dJu/view,kopia_drive,https://drive.google.com/file/d/1Db3M9jHXPSZMNrCydptbduQh9Z2-2dJu/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_061.mp4,IMG_8373.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/16NJMqT9BdV3zb6alQ8oOtCXwJNvQ0FmR/view,kopia_drive,https://drive.google.com/file/d/16NJMqT9BdV3zb6alQ8oOtCXwJNvQ0FmR/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_062.mp4,IMG_8374.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1SfcQ0XxYtTnjZXK3A8OJb7rU-L4k4i_x/view,kopia_drive,https://drive.google.com/file/d/1SfcQ0XxYtTnjZXK3A8OJb7rU-L4k4i_x/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_063.mp4,IMG_8375.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1pdCx9g0QqKY74R7hUBjraLZHvpJGpEWT/view,kopia_drive,https://drive.google.com/file/d/1pdCx9g0QqKY74R7hUBjraLZHvpJGpEWT/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_064.mp4,IMG_8376.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1KENjKteWDd5II8GzpVITXOZIsfmYuqfZ/view,kopia_drive,https://drive.google.com/file/d/1KENjKteWDd5II8GzpVITXOZIsfmYuqfZ/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_065.mp4,IMG_8377.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1U4AW32oPYF1ocv3i1txuEj19rUBIqjNu/view,kopia_drive,https://drive.google.com/file/d/1U4AW32oPYF1ocv3i1txuEj19rUBIqjNu/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_066.mp4,IMG_8378.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1fUD2Y1ibdIf5WAUl-O2zLLGzEY9sIYJy/view,kopia_drive,https://drive.google.com/file/d/1fUD2Y1ibdIf5WAUl-O2zLLGzEY9sIYJy/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_067.mp4,IMG_8379.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1WhoE4fneDIFUsAAq7qebHEURL2RZI23d/view,kopia_drive,https://drive.google.com/file/d/1WhoE4fneDIFUsAAq7qebHEURL2RZI23d/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_068.mp4,IMG_8380.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/11KTlxpRaio_MVx9bjmtBsiNl11a41IZL/view,kopia_drive,https://drive.google.com/file/d/11KTlxpRaio_MVx9bjmtBsiNl11a41IZL/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_069.mp4,IMG_8381.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/15FStCNlzSBeIcu9nDuHWRsifEN0coqmI/view,kopia_drive,https://drive.google.com/file/d/15FStCNlzSBeIcu9nDuHWRsifEN0coqmI/view,nagranie z telefonu (IMG/VID) - brak zrodla online
neutral_070.mp4,YiLxeDx1ZjU_003444.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=YiLxeDx1ZjU,zrodlo,https://drive.google.com/file/d/15UME9H5dy_vP1QdaQb_t5FFcF8e-yWGn/view,
neutral_071.mp4,YiLxeDx1ZjU_003509.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=YiLxeDx1ZjU,zrodlo,https://drive.google.com/file/d/1hlGH9Hp4cRkz_EhviA-DmK4ADpeebZ0a/view,
neutral_072.mp4,cLDrSXhhPO8_000075.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1be8o5K-hRiC7b3HP-zaxbB4JTDiLrcll/view,
neutral_073.mp4,cLDrSXhhPO8_000169.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1POisN8sycsltmSkclnzPHxF--JTm2fXv/view,
neutral_074.mp4,cLDrSXhhPO8_000399.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1-37bRNzuVxb3wNoULECjtyAwPc8J5Wmg/view,
neutral_075.mp4,cLDrSXhhPO8_000438.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1v6iyFv1AkdgVpSa1SZBCImpjPKsHei6S/view,
neutral_076.mp4,cLDrSXhhPO8_000587.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1AaiHfmd85C7SPs8pDvLPh6T09m4uLNM2/view,
neutral_077.mp4,cLDrSXhhPO8_000607.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1sGH2Pf5n3QWibJVN_oPbsqI8e_DiMwJx/view,
neutral_078.mp4,cLDrSXhhPO8_000705.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/12CuoXKaELbqXGQQ-2BQGq-bbh91CixvE/view,
neutral_079.mp4,cLDrSXhhPO8_000914.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1UYOtWGfDQG18mGlhVVl4HDE5-ez-Rn7P/view,
neutral_080.mp4,cLDrSXhhPO8_001027.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1f7Fjpi14cS5gzbBnFDW8ruSx3wzGgA4Y/view,
neutral_081.mp4,cLDrSXhhPO8_001331.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1MPgSJGtY5t3IsAOacIpr8SYnibzVFVVP/view,
neutral_082.mp4,cLDrSXhhPO8_001824.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1jcvk6dCRDJok6_2lwyDahnGaBVd1x8sY/view,
neutral_083.mp4,cLDrSXhhPO8_002544.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1O_ktj0ANgsMqo7DIJqaBjqHLuaTAravR/view,
neutral_084.mp4,cLDrSXhhPO8_002580.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1R-hlW83doakzEQgRZYQGCjoV4zsAX46X/view,
neutral_085.mp4,cLDrSXhhPO8_002586.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1FF-K5GoB-Hw_0Ugm0XFe0xApv5xDP-3g/view,
neutral_086.mp4,cLDrSXhhPO8_002619.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1Vt7ex5mEcjR63jdVYhZE2uWmWqTCoh7_/view,
neutral_087.mp4,cLDrSXhhPO8_002635.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1zW9gxZbYvZU1Snam550XPPPJ5bdzEKna/view,
neutral_088.mp4,coverr-DcRZ6rUr0I__black-dog-playing-in-a-garden,Coverr,Coverr License (free),https://drive.google.com/file/d/1ZpUAYCDDK9XWL_o1WFiP5UuII29iTClP/view,kopia_drive,https://drive.google.com/file/d/1ZpUAYCDDK9XWL_o1WFiP5UuII29iTClP/view,
neutral_089.mp4,coverr-PZFNP8rBgr__man-petting-his-dog,Coverr,Coverr License (free),https://drive.google.com/file/d/1ObOJ0dO_VHaEJQfeseABYuyDXSTLomqw/view,kopia_drive,https://drive.google.com/file/d/1ObOJ0dO_VHaEJQfeseABYuyDXSTLomqw/view,
neutral_090.mp4,coverr-i8bODoUJ03__dog-with-a-red-leash,Coverr,Coverr License (free),https://drive.google.com/file/d/1nLtH8sYhAlI9pKx1FpyEgcYklIP3L33F/view,kopia_drive,https://drive.google.com/file/d/1nLtH8sYhAlI9pKx1FpyEgcYklIP3L33F/view,
neutral_091.mp4,coverr-lGcj9ahMDK__a-dog-snifiing-and-scratching-its-back-on-the-grass,Coverr,Coverr License (free),https://drive.google.com/file/d/124OSwiCgblsWVqoOadwqzUo82Nr4aXvt/view,kopia_drive,https://drive.google.com/file/d/124OSwiCgblsWVqoOadwqzUo82Nr4aXvt/view,
neutral_092.mp4,d1XIJB-GGl4_000257,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=d1XIJB-GGl4,zrodlo,https://drive.google.com/file/d/1rHPteS2US2zvE6dLau3Kb5PTcNxwjaJK/view,
neutral_093.mp4,dog_11490012,Pexels,Pexels License,https://www.pexels.com/video/11490012/,zrodlo,https://drive.google.com/file/d/1TvuN5soseRrELJt2wruMdr1R-oUdqycr/view,
neutral_094.mp4,dog_12363004,Pexels,Pexels License,https://www.pexels.com/video/12363004/,zrodlo,https://drive.google.com/file/d/1Di2AIU83n007M3CDkIMQxfqNWDN4-wA3/view,
neutral_095.mp4,dog_12541423,Pexels,Pexels License,https://www.pexels.com/video/12541423/,zrodlo,https://drive.google.com/file/d/1s_inSYk2fTDoTeXxTVzWiPQKfGQc3yi_/view,
neutral_096.mp4,dog_15295109,Pexels,Pexels License,https://www.pexels.com/video/15295109/,zrodlo,https://drive.google.com/file/d/1Rb1-90z0YXS_QeRAw4Dwqw5rOrZ9wvsu/view,
neutral_097.mp4,dog_19201621,Pexels,Pexels License,https://www.pexels.com/video/19201621/,zrodlo,https://drive.google.com/file/d/1aOPX8n9Qk7qZ7V083zizj19APTOiqHzf/view,
neutral_098.mp4,dog_19892886,Pexels,Pexels License,https://www.pexels.com/video/19892886/,zrodlo,https://drive.google.com/file/d/15nuXEIkWTNDptonHLN78PbiMVNRuWjvW/view,
neutral_099.mp4,dog_20173475,Pexels,Pexels License,https://www.pexels.com/video/20173475/,zrodlo,https://drive.google.com/file/d/1pVPTgWRm3X8D9YXVw4AFiZmjLDk2GsmQ/view,
neutral_100.mp4,dog_28829624,Pexels,Pexels License,https://www.pexels.com/video/28829624/,zrodlo,https://drive.google.com/file/d/1OboNEsoDBoKfKRmuLhprECi4qa7u4NpZ/view,
neutral_101.mp4,dog_28850338,Pexels,Pexels License,https://www.pexels.com/video/28850338/,zrodlo,https://drive.google.com/file/d/1DFvZvid4vV7-tjs9uzzP-YhqAaDwhumm/view,
neutral_102.mp4,dog_29604479,Pexels,Pexels License,https://www.pexels.com/video/29604479/,zrodlo,https://drive.google.com/file/d/1BqZNJpYzTCFw7yhRXXFbag3IQnLTKdrG/view,
neutral_103.mp4,dog_30339655,Pexels,Pexels License,https://www.pexels.com/video/30339655/,zrodlo,https://drive.google.com/file/d/1s1J1EMIv8UeBAYW5HvaZXu8ds4sGqClx/view,
neutral_104.mp4,dog_30593056,Pexels,Pexels License,https://www.pexels.com/video/30593056/,zrodlo,https://drive.google.com/file/d/1S4BBVyGkVUq7QRGFQZr2Yh0iWP6xPi0z/view,
neutral_105.mp4,dog_31572931,Pexels,Pexels License,https://www.pexels.com/video/31572931/,zrodlo,https://drive.google.com/file/d/1BjpK5Ed3FP1ww4A_U42aIT_JnyrYMY-6/view,
neutral_106.mp4,dog_34829819,Pexels,Pexels License,https://www.pexels.com/video/34829819/,zrodlo,https://drive.google.com/file/d/1dt29CwbGQAtuPa263wlb3HO0yHOz4tnT/view,
neutral_107.mp4,dog_35170846,Pexels,Pexels License,https://www.pexels.com/video/35170846/,zrodlo,https://drive.google.com/file/d/1_OOSHgGdb3GtmLrpPfXjwfWCbmlnWC0N/view,
neutral_108.mp4,dog_35235643,Pexels,Pexels License,https://www.pexels.com/video/35235643/,zrodlo,https://drive.google.com/file/d/1dL-Sdfro6HdotvU_NNO4ezXaajUGrYnq/view,
neutral_109.mp4,dog_35605522,Pexels,Pexels License,https://www.pexels.com/video/35605522/,zrodlo,https://drive.google.com/file/d/1EYbem4jUbguimZayEqQikgpyQDqUap5d/view,
neutral_110.mp4,dog_35912440,Pexels,Pexels License,https://www.pexels.com/video/35912440/,zrodlo,https://drive.google.com/file/d/1MNhfEpK3a9_zzMRYYnyUMuG_X-pf2e76/view,
neutral_111.mp4,dog_4013326,Pexels,Pexels License,https://www.pexels.com/video/4013326/,zrodlo,https://drive.google.com/file/d/1Ij54kFUWWMFOiZS5vvWdfSj9oocf7EqO/view,
neutral_112.mp4,dog_5495992,Pexels,Pexels License,https://www.pexels.com/video/5495992/,zrodlo,https://drive.google.com/file/d/1BSaWcCZmQndiAW2u9zUH_l_v9mOt54PL/view,
neutral_113.mp4,dog_5514509,Pexels,Pexels License,https://www.pexels.com/video/5514509/,zrodlo,https://drive.google.com/file/d/19KUTS0CuEZei4x0vx5N_hQ8FNLByS4GZ/view,
neutral_114.mp4,dog_5730233,Pexels,Pexels License,https://www.pexels.com/video/5730233/,zrodlo,https://drive.google.com/file/d/17nwEf4K-lyOc3FhboXEIh5UNRMn8MIx5/view,
neutral_115.mp4,dog_5968481,Pexels,Pexels License,https://www.pexels.com/video/5968481/,zrodlo,https://drive.google.com/file/d/1mqkgWtPn0Tc_tvqq5b7q_MQ9AvekP89J/view,
neutral_116.mp4,dog_5970478,Pexels,Pexels License,https://www.pexels.com/video/5970478/,zrodlo,https://drive.google.com/file/d/1lnQAK_ekTp02KhQqpI4DLlSrYtAEtkR1/view,
neutral_117.mp4,dog_7165757,Pexels,Pexels License,https://www.pexels.com/video/7165757/,zrodlo,https://drive.google.com/file/d/1pMpftY6Bsqm8UPO22DbawHPnOq56yjZR/view,
neutral_118.mp4,dog_7267561,Pexels,Pexels License,https://www.pexels.com/video/7267561/,zrodlo,https://drive.google.com/file/d/1XYCU9sNTI_rmyO4H0NGJUNmpgSws8C2h/view,
neutral_119.mp4,dog_7469861,Pexels,Pexels License,https://www.pexels.com/video/7469861/,zrodlo,https://drive.google.com/file/d/1UtXQ9PRO0KdFz4OGwMWhrbVQyuNvsCto/view,
neutral_120.mp4,dog_8473423,Pexels,Pexels License,https://www.pexels.com/video/8473423/,zrodlo,https://drive.google.com/file/d/1wdlEV0LM9IXPrDZB8tvl1e1Mk4mZMBLZ/view,
neutral_121.mp4,dog_8498674,Pexels,Pexels License,https://www.pexels.com/video/8498674/,zrodlo,https://drive.google.com/file/d/1qdeXRJg6oQ4Wyye_DNjYnjSEduTfAF-N/view,
neutral_122.mp4,dog_8499351,Pexels,Pexels License,https://www.pexels.com/video/8499351/,zrodlo,https://drive.google.com/file/d/1dcGTzxTcErPnlPX-RGQ3xv9S-ruW_OtM/view,
neutral_123.mp4,dog_8499656,Pexels,Pexels License,https://www.pexels.com/video/8499656/,zrodlo,https://drive.google.com/file/d/15pbNBoOK-wzNNMofi3PGIh9jiVdpksu4/view,
neutral_124.mp4,dogfacecloseup_7668488913031302431,TikTok,fragment badawczy <25% utworu,https://www.tiktok.com/@oliversue_sydney/video/7668488913031302431,zrodlo,https://drive.google.com/file/d/1LuQwemid1G9xoOLvm2N6IqA-R1MFP7Jh/view,
neutral_125.mp4,dogsoftiktok_7495091754136407342,TikTok,fragment badawczy <25% utworu,https://www.tiktok.com/@iced_blonde/video/7495091754136407342,zrodlo,https://drive.google.com/file/d/1UCVnytW144WqUSFROXoLeVtdtgskjhHw/view,
neutral_126.mp4,dogsoftiktok_7541148236162043158,TikTok,fragment badawczy <25% utworu,https://www.tiktok.com/@thegoldenadventures_/video/7541148236162043158,zrodlo,https://drive.google.com/file/d/1Pnz41OA85eU_2V5kSj0uRwT9fC45a2V5/view,
neutral_127.mp4,magnific-1196771,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-1196771/,zrodlo,https://drive.google.com/file/d/1DDU4GQnxIFc61Gv6mePLJJ27j1UQ1L3R/view,
neutral_128.mp4,magnific-2780655,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-2780655/,zrodlo,https://drive.google.com/file/d/1Cm5zZbUAQ7cPPf2GUmQAr6e1NK0jluuy/view,
neutral_129.mp4,magnific-2784975,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-2784975/,zrodlo,https://drive.google.com/file/d/1Jpd5HDVvdGBXnMKQ-14QwaK3bNSEfLtC/view,
neutral_130.mp4,magnific-2786507,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-2786507/,zrodlo,https://drive.google.com/file/d/1E06vp-Lp-EYfI81ycUH65AYZLOHSbWYf/view,
neutral_131.mp4,magnific-2792319,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-2792319/,zrodlo,https://drive.google.com/file/d/1_b5s6w8BZuNwd0VGM1lCEAeksSUnrCK0/view,
neutral_132.mp4,magnific-2822662,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-2822662/,zrodlo,https://drive.google.com/file/d/1JWDYwj8Yq2ClzOIQR_yQ8mfmJlOxQBEQ/view,
neutral_133.mp4,magnific-2832602,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-2832602/,zrodlo,https://drive.google.com/file/d/1rjIV4kHaVDkCJP-w57NFaq63pulENQik/view,
neutral_134.mp4,magnific-479059,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-479059/,zrodlo,https://drive.google.com/file/d/1V6aX7txN77H0QEhPz91zUwV_AAOk1xCI/view,
neutral_135.mp4,magnific-479075,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-479075/,zrodlo,https://drive.google.com/file/d/1zZQvcNy3fNeMi-UWml6UpLMKSnNUQURk/view,
neutral_136.mp4,magnific-479076,Pixabay,Pixabay Content License,https://pixabay.com/videos/id-479076/,zrodlo,https://drive.google.com/file/d/1rKJcPNA9Slt4ecyKKoAXKx_YkpczFVHk/view,
neutral_137.mp4,mixkit-10359__two-dogs-resting-with-their-owners-on-a-park-bench,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1HFgBz1l0v6Smo5vZk2uir8zwJ77la7vK/view,kopia_drive,https://drive.google.com/file/d/1HFgBz1l0v6Smo5vZk2uir8zwJ77la7vK/view,
neutral_138.mp4,mixkit-10364__taking-care-of-your-dog-in-the-park,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1wA9tjAl9hVzMCbmkyLYx-Ib2EQgdsulI/view,kopia_drive,https://drive.google.com/file/d/1wA9tjAl9hVzMCbmkyLYx-Ib2EQgdsulI/view,
neutral_139.mp4,mixkit-1495__dog-and-owner-playing-with-a-ball-in-a-creek,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1nFBoOw7mqsijyjYAfQHBp7VLYEJROhim/view,kopia_drive,https://drive.google.com/file/d/1nFBoOw7mqsijyjYAfQHBp7VLYEJROhim/view,
neutral_140.mp4,mixkit-1499__person-and-dog-walk-in-a-creek,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1U-DHREz0eWYPhGzTaWL2bO7h8UH6rVXS/view,kopia_drive,https://drive.google.com/file/d/1U-DHREz0eWYPhGzTaWL2bO7h8UH6rVXS/view,
neutral_141.mp4,mixkit-1662__dog-groomer-working-with-a-little-dog,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1Bn97q-M3Q0ktlfdDpgD2G7F0Glrg1UB5/view,kopia_drive,https://drive.google.com/file/d/1Bn97q-M3Q0ktlfdDpgD2G7F0Glrg1UB5/view,
neutral_142.mp4,mixkit-19666__dog-lying-on-the-floor-breathing-in-the-sun,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1VsZ1cM0ta180MjbxItuw3gi4toLz3k37/view,kopia_drive,https://drive.google.com/file/d/1VsZ1cM0ta180MjbxItuw3gi4toLz3k37/view,
neutral_143.mp4,mixkit-27021__man-gives-his-dogs-water-to-drink-from-a-bottle,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1JgDgzlP432h5aWCUEXSp-ksEV0QnJSFS/view,kopia_drive,https://drive.google.com/file/d/1JgDgzlP432h5aWCUEXSp-ksEV0QnJSFS/view,
neutral_144.mp4,mixkit-32335__sad-dog-in-the-city-park,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1uLqSemoC4YQ6q6M1y6gBddvYJ99rP8dz/view,kopia_drive,https://drive.google.com/file/d/1uLqSemoC4YQ6q6M1y6gBddvYJ99rP8dz/view,
neutral_145.mp4,mixkit-33012__sad-hungry-dog-getting-wet-in-the-rain,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1frYGBbburQ2siawkoosr4TaGjcAKvcmT/view,kopia_drive,https://drive.google.com/file/d/1frYGBbburQ2siawkoosr4TaGjcAKvcmT/view,
neutral_146.mp4,mixkit-34639__toy-terrier-taking-a-sunbath-in-the-floor,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1m4ibXo7gfJI2yyiRIjMgbOoDG1VpBN1l/view,kopia_drive,https://drive.google.com/file/d/1m4ibXo7gfJI2yyiRIjMgbOoDG1VpBN1l/view,
neutral_147.mp4,mixkit-45826__loving-owner-giving-her-white-dog-pats-in-the-snow,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1ZDmEvceD5RuuXEm6YzTe-4dP4rrp-0vh/view,kopia_drive,https://drive.google.com/file/d/1ZDmEvceD5RuuXEm6YzTe-4dP4rrp-0vh/view,
neutral_148.mp4,mixkit-50663__a-cute-border-collie-on-the-lying-ground-stands-and,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1zuevHuqPoydQhyjojSnOmtxd2yvig09q/view,kopia_drive,https://drive.google.com/file/d/1zuevHuqPoydQhyjojSnOmtxd2yvig09q/view,
neutral_149.mp4,mixkit-50664__a-cute-border-collie-canine-drinking-water-from-a-bowl,Mixkit,Mixkit Free License,https://drive.google.com/file/d/190FHzmXCAFhvDi9-Z_9tl_SZG-SqF5rZ/view,kopia_drive,https://drive.google.com/file/d/190FHzmXCAFhvDi9-Z_9tl_SZG-SqF5rZ/view,
neutral_150.mp4,mixkit-50688__playfull-border-collie-dog-playing-with-a-toy-ball,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1TrO2bjgOzxHK1HnzaEF8qEnpz2Mibe2D/view,kopia_drive,https://drive.google.com/file/d/1TrO2bjgOzxHK1HnzaEF8qEnpz2Mibe2D/view,
neutral_151.mp4,mixkit-7355__team-of-husky-sled-dogs-running-in-the-snow,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1hFI79sNz5BTLrpR733NU9FDHkHNo3WrZ/view,kopia_drive,https://drive.google.com/file/d/1hFI79sNz5BTLrpR733NU9FDHkHNo3WrZ/view,
neutral_152.mp4,o8zoo0FJkUY_82800_0040.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=o8zoo0FJkUY,zrodlo,https://drive.google.com/file/d/1xKryCJx1lPtC7a4CIYHaBw99mWbxZ-Tu/view,
neutral_153.mp4,o8zoo0FJkUY_82800_0041.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=o8zoo0FJkUY,zrodlo,https://drive.google.com/file/d/1ANO3M9vxHdHRCkyyCKpD397U4CDFQwAc/view,
neutral_154.mp4,o8zoo0FJkUY_82800_0042.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=o8zoo0FJkUY,zrodlo,https://drive.google.com/file/d/1ewkEnej1L39_9E2IfPMXndyE9uOoEAwL/view,
neutral_155.mp4,o8zoo0FJkUY_82800_0043.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=o8zoo0FJkUY,zrodlo,https://drive.google.com/file/d/194awC-o7UJ7LZ-qqctjT15mAiDFcv7sV/view,
